OSEBuildingID,ZipCode,CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,MainUses_GFA_Ratio,Use_Adult Education,Use_Automobile Dealership,Use_Bank Branch,Use_Bar/Nightclub,Use_College/University,Use_Convenience Store without Gas Station,Use_Courthouse,Use_Data Center,Use_Distribution Center,Use_Enclosed Mall,Use_Fast Food Restaurant,Use_Financial Office,Use_Fire Station,Use_Fitness Center/Health Club/Gym,Use_Food Sales,Use_Food Service,Use_Hospital (General Medical & Surgical),Use_Hotel,Use_K-12 School,Use_Laboratory,Use_Library,Use_Lifestyle Center,Use_Manufacturing/Industrial Plant,Use_Medical Office,Use_Movie Theater,Use_Multifamily Housing,Use_Museum,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Education,Use_Other - Entertainment/Public Assembly,Use_Other - Lodging/Residential,Use_Other - Mall,Use_Other - Public Services,Use_Other - Recreation,Use_Other - Restaurant/Bar,Use_Other - Services,Use_Other - Technology/Science,Use_Other - Utility,Use_Other/Specialty Hospital,Use_Parking,Use_Performing Arts,"Use_Personal Services (Health/Beauty, Dry Cleaning, etc)",Use_Police Station,Use_Pre-school/Daycare,Use_Refrigerated Warehouse,"Use_Repair Services (Vehicle, Shoe, Locksmith, etc)",Use_Residence Hall/Dormitory,Use_Residential Care Facility,Use_Restaurant,Use_Retail Store,Use_Self-Storage Facility,Use_Senior Care Community,Use_Social/Meeting Hall,Use_Strip Mall,Use_Supermarket/Grocery Store,Use_Swimming Pool,Use_Urgent Care/Clinic/Other Outpatient,Use_Vocational School,Use_Worship Facility,BuildingAge,Ratio_Parking_GFA,Ratio_Building_GFA,Ratio_LargestUse_GFA,Ratio_SecondaryUses_GFA,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
50,98199.0,7,47.65671,-122.39047,1.0,2,54986,0,54986,54986.0,0.0,0.0,97.0,1650279.25,31.47,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,98107.0,6,47.66587,-122.38476,1.0,2,94900,0,94900,55586.0,39314.0,0.0,57.0,6186461.5,130.56,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,1.0,0.5857323498419389,0.4142676501580611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,98144.0,2,47.58034,-122.31132,1.0,2,52554,0,52554,51029.0,7849.0,0.0,83.0,2951331.25,83.86,1.1203333713894281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.0,1.0,0.9709822278037827,0.14935114358564525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,98103.0,6,47.68891,-122.33553,1.0,3,175015,0,175015,175015.0,0.0,0.0,95.0,6994740.5,247.85,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,98121.0,7,47.61351,-122.35129,1.0,3,70586,0,70586,38439.0,28197.0,3859.0,,2158629.0,45.43,0.9987107925084294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,105,0.0,1.0,0.5445697447085824,0.454141047799847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,98101.0,7,47.60946,-122.33337,1.0,24,332210,205970,126240,348630.0,0.0,0.0,67.0,16163194.0,295.33,1.049426567532585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.6199993979711628,0.3800006020288372,1.049426567532585,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,98101.0,7,47.6113,-122.33659,1.0,5,168115,0,168115,103362.0,65676.0,493.0,78.0,9536161.0,66.48,1.0084228058174465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0.0,1.0,0.6148291348184278,0.39359367099901854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,98101.0,7,47.61076,-122.33765,1.0,2,57428,0,57428,51747.0,5681.0,0.0,,1247362.0,33.26,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.0,1.0,0.9010761301107474,0.09892386988925263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,98101.0,7,47.61048,-122.33794,1.0,8,59400,0,59400,34947.0,4993.0,0.0,14.0,5071974.0,35.36,0.6723905723905724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,0.0,1.0,0.5883333333333334,0.08405723905723905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,98101.0,7,47.60886,-122.33744,1.0,2,52549,0,52549,23500.0,23500.0,5459.0,,15026196.0,584.31,0.9982873127937735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0.0,1.0,0.44720165940360423,0.5510856533901691,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,98101.0,7,47.61233,-122.33432,1.0,20,98634,10043,88591,83591.0,10043.0,5000.0,71.0,4841347.5,59.19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,0.10182087312691364,0.8981791268730863,0.8474866678832856,0.1525133321167143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,98101.0,7,47.61087,-122.33339,1.0,34,994212,146694,847518,994212.0,117668.0,0.0,63.0,80469216.0,2451.58,1.1183530273221405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0.14754800786954894,0.8524519921304511,1.0,0.11835302732214055,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,98101.0,7,47.60997,-122.34138,1.0,7,71150,0,71150,41340.0,13730.0,9604.0,98.0,5348309.0,134.38,0.9089810260014055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0.0,1.0,0.5810260014054813,0.3279550245959241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,98101.0,7,47.61155,-122.34114,1.0,7,122810,0,122810,88360.0,26450.0,8000.0,99.0,5401277.5,227.18,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,0.0,1.0,0.7194853839263904,0.28051461607360967,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,98109.0,7,47.61986,-122.34413,1.0,5,113173,42546,70627,70627.0,42546.0,0.0,86.0,5284343.5,144.79,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.3759377236620042,0.6240622763379958,0.6240622763379958,0.3759377236620042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,98109.0,7,47.62001,-122.34274,1.0,7,150453,34735,115718,107547.0,3000.0,0.0,84.0,6715187.0,199.95,0.7347610217144225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.23086944095498263,0.7691305590450174,0.714821239855636,0.019939781858786466,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,98109.0,7,47.62025,-122.34314,1.0,6,116300,28200,88100,88490.0,28300.0,0.0,80.0,5827595.5,162.39,1.004213241616509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.24247635425623387,0.7575236457437661,0.7608770421324161,0.24333619948409285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,98119.0,7,47.62023,-122.35951,1.0,6,155602,36744,118858,155602.0,0.0,0.0,81.0,6836900.0,152.76,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.23614092363851363,0.7638590763614863,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,98136.0,3,47.63442,-122.30793,1.0,3,56072,0,56072,56072.0,0.0,0.0,76.0,3234787.75,146.34,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,98109.0,7,47.62519,-122.34456,1.0,4,122942,44891,78051,78051.0,44891.0,0.0,94.0,5337334.0,171.64,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.36513965935156417,0.6348603406484359,0.6348603406484359,0.36513965935156417,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82,98122.0,3,47.60823,-122.30956,1.0,2,54984,0,54984,54984.0,0.0,0.0,71.0,3375211.0,87.98,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,98126.0,1,47.55837,-122.37751,1.0,5,217603,0,217603,296313.0,0.0,0.0,54.0,42792072.0,1727.11,1.3617137631374567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94,0.0,1.0,1.3617137631374567,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,98133.0,5,47.72426,-122.35599,1.0,2,93397,0,93397,93397.0,0.0,0.0,1.0,16402563.0,609.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,98109.0,7,47.61988,-122.33211,1.0,6,84103,20732,63371,63371.0,20732.0,0.0,74.0,3706100.25,67.06,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2465072589562798,0.7534927410437202,0.7534927410437202,0.2465072589562798,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,98104.0,3,47.60898,-122.32693,1.0,7,76631,0,76631,76631.0,0.0,0.0,71.0,7258758.5,262.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,98104.0,3,47.60845,-122.32637,1.0,6,99780,9341,90439,40174.0,20868.0,17020.0,,15473117.0,481.97,0.7823411505311686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.09361595510122268,0.9063840448987773,0.40262577670875926,0.3797153738224093,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,98109.0,7,47.62237,-122.33805,1.0,2,58320,0,58320,72072.0,0.0,0.0,96.0,1049748.625,39.06,1.2358024691358025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,0.0,1.0,1.2358024691358025,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,98109.0,7,47.62424,-122.33646,1.0,5,316306,0,316306,261826.0,150726.0,15139.0,96.0,13795954.0,138.85,1.3521431778088306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1.0,0.8277617244061131,0.5243814534027176,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,98109.0,3,47.62642,-122.33325,1.0,7,282863,44766,238097,235788.0,51537.0,0.0,37.0,19459304.0,526.85,1.0157744208327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.15826035925518714,0.8417396407448129,0.8335766784627187,0.18219774236998124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,98109.0,7,47.62208,-122.35398,1.0,1,389000,0,389000,368000.0,0.0,0.0,,23658978.0,607.41,0.9460154241645244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0,1.0,0.9460154241645244,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,98109.0,7,47.62208,-122.35398,1.0,1,91213,0,91213,65000.0,0.0,0.0,,8141155.5,344.2,0.7126177189654983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0,1.0,0.7126177189654983,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,98109.0,7,47.62208,-122.35398,1.0,5,396085,0,396085,278500.0,0.0,0.0,,20955026.0,804.2,0.7031319035055607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0,1.0,0.7031319035055607,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,98109.0,7,47.62395,-122.35077,1.0,2,52000,0,52000,52000.0,0.0,0.0,,2726369.0,101.83,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,98109.0,7,47.62395,-122.35143,1.0,2,262048,0,262048,296000.0,0.0,0.0,,20723248.0,490.73,1.129564049334473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.0,1.0,1.129564049334473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,98109.0,7,47.62419,-122.34443,1.0,6,920598,303707,616891,729584.0,185014.0,6000.0,93.0,36667044.0,674.09,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3299018681335393,0.6700981318664607,0.7925109548358784,0.2074890451641216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,98033.0,7,47.62053,-122.35842,1.0,4,76213,25930,50283,48546.0,21454.0,2406.0,68.0,3476212.5,48.76,0.9500478920919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.3402306693083857,0.6597693306916143,0.6369779433954837,0.31306994869641663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,98109.0,7,47.62291,-122.35708,1.0,6,96910,36934,59976,59976.0,36934.0,0.0,56.0,5155568.5,152.14,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.3811164998452172,0.6188835001547828,0.6188835001547828,0.3811164998452172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117,98105.0,4,47.65772,-122.31756,2.0,4,50017,0,50017,50017.0,0.0,0.0,53.0,5448975.0,191.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,98112.0,3,47.62548,-122.30828,1.0,3,67743,0,67743,67743.0,0.0,0.0,34.0,2646879.0,78.85,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,98112.0,3,47.62644,-122.30429,1.0,6,194104,0,194104,194104.0,0.0,0.0,100.0,6219841.5,243.23,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,98144.0,3,47.58408,-122.30125,1.0,3,99433,35752,63681,63681.0,35752.0,0.0,63.0,4897760.0,34.14,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.35955869781662025,0.6404413021833798,0.6404413021833798,0.35955869781662025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,98115.0,4,47.67524,-122.31534,1.0,4,56521,0,56521,49000.0,0.0,0.0,,6357632.0,44.32,0.8669344137577184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0,1.0,0.8669344137577184,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,98115.0,4,47.67559,-122.31769,1.0,2,206934,0,206934,119146.0,0.0,0.0,,4253577.5,133.58,0.5757681193037394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0,1.0,0.5757681193037394,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,98133.0,5,47.73141,-122.3458,1.0,4,51390,0,51390,51390.0,0.0,0.0,89.0,3611538.0,127.29,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,98133.0,5,47.7257,-122.33684,1.0,1,245587,0,245587,245587.0,0.0,0.0,92.0,11765682.0,443.73,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139,98133.0,5,47.72551,-122.3423,1.0,3,69138,0,69138,70609.0,0.0,0.0,78.0,3242458.0,89.02,1.0212762880037027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,1.0,1.0212762880037027,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144,98104.0,7,47.6048,-122.3368,1.0,5,190980,0,190980,190980.0,19051.0,0.0,98.0,6505995.0,142.39,1.0997539009320347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0.0,1.0,1.0,0.09975390093203476,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,98111.0,7,47.60804,-122.3367,1.0,6,284100,0,284100,189750.0,0.0,0.0,,14641502.0,429.12,0.6678986272439282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,1.0,0.6678986272439282,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,98104.0,2,47.60112,-122.32785,1.0,4,61156,0,61156,42755.0,29219.0,0.0,,9363374.0,176.75,1.1768918830531754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,1.0,0.6991137419059454,0.47777814114723005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
